time,shoulder_pos,shoulder_vel,shoulder_acc,shoulder_jerk,elbow_pos,elbow_vel,elbow_acc,elbow_jerk,elbow_torque,K1,K2,K3,K4,k0,shoulder_meas_pos,shoulder_meas_vel,elbow_meas_pos,elbow_meas_vel,elbow_meas_torque
1.700820019043691733e-02,5.546199856889009539e-04,6.638712066580249038e-02,3.367735196684204624e+00,-6.051806462377296469e+01,-1.390362931847315261e-03,-1.731051765566406775e-01,-7.676048282828968006e+00,2.734234737954107004e+02,2.442245887379357328e-02,-4.712448566572745356e+00,1.005194847582675965e+00,4.216774056580648300e-01,8.266580308859852178e-01,8.103379587739495057e-03,6.208620974046317976e-04,6.924654280229498859e-02,-1.734638915062423339e-03,-1.861396522464169589e-01,2.652964489624935404e-02
1.800868255458026521e-02,6.189317430664897143e-04,6.972568948367133257e-02,3.305680800041293388e+00,-6.034487478710095587e+01,-1.545947809050920866e-03,-1.806429659847234026e-01,-7.387146781339625434e+00,2.720267540715254313e+02,2.585907410166600473e-02,-4.703998947340966019e+00,1.006790568801755770e+00,4.242314333853063335e-01,8.271927457967793718e-01,8.115091031154885587e-03,6.918012821320288115e-04,7.265931108842954567e-02,-1.924666833066486461e-03,-1.939635027738612350e-01,2.823939044426391348e-02
1.900916491872361308e-02,6.864292327593128108e-04,7.300225254945422182e-02,3.243775385174371362e+00,-6.017081762690986579e+01,-1.708231534669974036e-03,-1.878922265604794084e-01,-7.099081857227109715e+00,2.705862166778718461e+02,2.729568932953843272e-02,-4.695415685127202643e+00,1.008405459278352900e+00,4.267706864493908125e-01,8.277242222531923099e-01,8.136946713144639631e-03,7.662042273740305581e-04,7.600619843161228462e-02,-2.122574201895719229e-03,-2.014814204899274264e-01,2.990272280298211793e-02
2.000964728286696095e-02,7.570595519340374583e-04,7.621695905891265332e-02,3.182018944373048441e+00,-5.999584576776366873e+01,-1.876977105429912356e-03,-1.948538022899697075e-01,-6.811852656375131154e+00,2.690964507864467237e+02,2.873230455741086417e-02,-4.686699534177584781e+00,1.010039423616698961e+00,4.292949545660368904e-01,8.282524034509333166e-01,8.168851735185125862e-03,8.438869689266245526e-04,7.928705648332477762e-02,-2.327760418055400092e-03,-2.086877000537183113e-01,3.156553156058287957e-02
2.101012964701030883e-02,8.307697977573308716e-04,7.936995820780809452e-02,3.120411469358880030e+00,-5.981990832025597626e+01,-2.051947518056174060e-03,-2.015285371792555902e-01,-6.525458180298100430e+00,2.675511161087387109e+02,3.016891978528329216e-02,-4.677851002940889735e+00,1.011692449180440212e+00,4.318038021617718880e-01,8.287772140120911457e-01,8.210637751863175682e-03,9.248121361746970692e-04,8.250281917370823337e-02,-2.539982227359120770e-03,-2.155897523127584259e-01,3.318110448018038450e-02
2.201061201115365670e-02,9.075070673958609158e-04,8.246139919190208223e-02,3.058952951231983519e+00,-5.964295055072926033e+01,-2.232905769274196733e-03,-2.079172752343979580e-01,-6.239897254292617212e+00,2.659427342549196851e+02,3.160553501315573055e-02,-4.668870998057168542e+00,1.013364420330775673e+00,4.342970741557480308e-01,8.292986095165271188e-01,8.262255055508073431e-03,1.008966942513192522e-03,8.565407533644653348e-02,-2.759072052941986732e-03,-2.221910697375545918e-01,3.479667739977788943e-02
2.301109437529700458e-02,9.872184580162950227e-04,8.549143120695602838e-02,2.997643380411722625e+00,-5.946491350861923308e+01,-2.419614855809419911e-03,-2.140208604614581567e-01,-5.955168486768240399e+00,2.642624212410633504e+02,3.304215024102816201e-02,-4.659760024722157112e+00,1.015055308282573732e+00,4.367743365970594982e-01,8.298165116408076081e-01,8.323618690115839117e-03,1.096164547975468770e-03,8.874076067012959257e-02,-2.984419679143196415e-03,-2.284878450489139790e-01,3.637643111188006151e-02
2.401157673944035592e-02,1.069851066785300299e-03,8.846020344873149754e-02,2.936482746570295177e+00,-5.928573361547920939e+01,-2.611837774387280528e-03,-2.198401368664971989e-01,-5.671270216770178507e+00,2.624995407601410307e+02,3.447876546890060040e-02,-4.650518955512719543e+00,1.016765003775392584e+00,4.392353868951814344e-01,8.303308716939572509e-01,8.394747715725783474e-03,1.186514740003222169e-03,9.176429487168341614e-02,-3.216159517703432325e-03,-2.344941836230941545e-01,3.795018816768811615e-02
2.501205910358370380e-02,1.155351990869543958e-03,9.136786511298991553e-02,2.875471038558423675e+00,-5.910534219877381190e+01,-2.809337521733216818e-03,-2.253759484555764026e-01,-5.388200445490306301e+00,2.606412494455065598e+02,3.591538069677302492e-02,-4.641148470309657270e+00,1.018493436928650242e+00,4.416798903715062896e-01,8.308416243983249849e-01,8.474757584088461054e-03,1.279747872465967660e-03,9.472372005406066997e-02,-3.453485491407479874e-03,-2.401957315314614816e-01,3.949954127614963700e-02
2.601254146772705167e-02,1.243668327435694517e-03,9.421456539549281917e-02,2.814608244322064579e+00,-5.892366497369294365e+01,-3.011877094572667016e-03,-2.306291392347565861e-01,-5.105956745762251892e+00,2.586718926371244720e+02,3.735199592464546331e-02,-4.631649288446152646e+00,1.020240520272999163e+00,4.441075317642361742e-01,8.313487058730051338e-01,8.562479846092438743e-03,1.376025908911865164e-03,9.762108881729950061e-02,-3.696656581308905079e-03,-2.456154606149415498e-01,4.103854597292758144e-02
2.701302383187039954e-02,1.334747173650417673e-03,9.700045349200163425e-02,2.753894350808727243e+00,-5.874062145573965665e+01,-3.219219489631066754e-03,-2.356005532100991506e-01,-4.824536140815047780e+00,2.565721900049721853e+02,3.878861115251788783e-02,-4.622022284495075795e+00,1.022006142134801676e+00,4.465180864592947496e-01,8.318520661435836461e-01,8.657582456043923583e-03,1.475055027218185894e-03,1.004547188348207110e-01,-3.944814885666279511e-03,-2.507302010854838281e-01,4.256154854786982356e-02
