time,shoulder_pos,shoulder_vel,shoulder_acc,shoulder_jerk,elbow_pos,elbow_vel,elbow_acc,elbow_jerk,elbow_torque
3.203148508428333985e-01,1.336728208744353830e-01,3.024365545227482688e+00,-1.259650809390045190e+01,-2.474516281427403896e+01,-9.368108917120662182e-01,6.836684811257231154e+00,2.576736381751729610e+01,-3.327739785504606402e+02,-7.443245379532813510e-01
3.213158347517172664e-01,1.366559879295353996e-01,3.011745028401176416e+00,-1.261893383720255279e+01,-2.006223739080296298e+01,-9.298400580321560804e-01,6.862308446709458387e+00,2.542716979667217458e+01,-3.469452813214613798e+02,-7.434945533595639366e-01
3.223168186606011343e-01,1.396263038922769539e-01,2.999104409839230101e+00,-1.263667204750925421e+01,-1.537931196733188699e+01,-9.228431197538832231e-01,6.887584453819406427e+00,2.507279052978535816e+01,-3.611165840924621762e+02,-7.426645687658465222e-01
3.233178025694850022e-01,1.425838917687802798e-01,2.986448381686744646e+00,-1.264972272482055970e+01,-1.069638654386081100e+01,-9.158208579753922551e-01,6.912498633384044133e+00,2.470422601685684683e+01,-3.752878868634629725e+02,-7.418345841721291078e-01
3.243187864783688701e-01,1.455288745651657500e-01,2.973781636088821401e+00,-1.265808586913646749e+01,-6.013461120389720804e+00,-9.087740537948291175e-01,6.937036786200337701e+00,2.432147625788664413e+01,-3.894591896344637121e+02,-7.410045995784116935e-01
3.253197703872526825e-01,1.484613752875534598e-01,2.961108865190560824e+00,-1.266176148045697758e+01,-1.330535696918914823e+00,-9.017034883103397513e-01,6.961184713065256879e+00,2.392454125287477140e+01,-4.036304924054637127e+02,-7.401746149846942791e-01
3.263207542961365504e-01,1.513815169420640316e-01,2.948434761137062932e+00,-1.266074955878208996e+01,3.352389726552175375e+00,-8.946099426200686544e-01,6.984928214775771416e+00,2.351342100182118244e+01,-4.178017951764645090e+02,-7.393446303909768647e-01
3.273217382050204183e-01,1.542894225348175052e-01,2.935764016073428628e+00,-1.265505010411180642e+01,8.035315150023251363e+00,-8.874941978221617678e-01,7.008253092128849282e+00,2.308811550472590213e+01,-4.319730979474653054e+02,-7.385146457972594503e-01
3.283227221139042862e-01,1.571852150719342256e-01,2.923101322144759706e+00,-1.264466311644612340e+01,1.271824057349432735e+01,-8.803570350147645884e-01,7.031145145921460227e+00,2.264862476158892690e+01,-4.461444007184660450e+02,-7.376846612035420359e-01
3.293237060227880986e-01,1.600690175595343157e-01,2.910451371496156625e+00,-1.262958859578504267e+01,1.740116599696514754e+01,-8.731992352960229464e-01,7.053590176950569557e+00,2.219494877241028519e+01,-4.603157034894660455e+02,-7.368546766098247325e-01
3.303246899316719665e-01,1.629409530037383147e-01,2.897818856272718957e+00,-1.260982654212856602e+01,2.208409142043623774e+01,-8.660215797640815616e-01,7.075573986013149685e+00,2.172708753718992725e+01,-4.744870062604668419e+02,-7.360246920161073181e-01
3.313256738405558344e-01,1.658011444106664845e-01,2.885208468619548938e+00,-1.258537695547668989e+01,2.676701684390729952e+01,-8.588248495170864860e-01,7.097082373906169472e+00,2.124504105592787440e+01,-4.886583090314676383e+02,-7.351947074223899037e-01
3.323266577494397023e-01,1.686497147864389479e-01,2.872624900681746141e+00,-1.255623983582941605e+01,3.144994226737838972e+01,-8.516098256531827726e-01,7.118101141426595113e+00,2.074880932862412664e+01,-5.028296118024683778e+02,-7.343647228286723783e-01
3.333276416583235147e-01,1.714867871371758834e-01,2.860072844604412357e+00,-1.252241518318674807e+01,3.613286769084919570e+01,-8.443772892705166955e-01,7.138616089371394580e+00,2.023839235527871949e+01,-5.170009145734684353e+02,-7.335347382349550749e-01
3.343286255672073826e-01,1.743124844689979969e-01,2.847556992532647602e+00,-1.248390299754867883e+01,4.081579311432028589e+01,-8.371280214672327524e-01,7.158613018537542061e+00,1.971379013589158546e+01,-5.311722173444692316e+02,-7.327047536412376605e-01
3.353296094760912505e-01,1.771269297880252169e-01,2.835082036611553225e+00,-1.244070327891521188e+01,4.549871853779134767e+01,-8.298628033414767735e-01,7.178077729722000200e+00,1.917500267046276008e+01,-5.453435201154700280e+02,-7.318747690475202461e-01
3.363305933849751184e-01,1.799302461003779718e-01,2.822652668986228797e+00,-1.239281602728634724e+01,5.018164396126243787e+01,-8.225824159913944778e-01,7.196996023721740521e+00,1.862202995899224334e+01,-5.595148228864707107e+02,-7.310447844538028317e-01
3.373315772938589308e-01,1.827225564121763568e-01,2.810273581801776555e+00,-1.234024124266209022e+01,5.486456938473324385e+01,-8.152876405151315842e-01,7.215353701333731884e+00,1.805487200148006366e+01,-5.736861256574707113e+02,-7.302147998600854173e-01
3.383325612027427987e-01,1.855039837295409666e-01,2.797949467203296958e+00,-1.228297892504242839e+01,5.954749480820433405e+01,-8.079792580108327016e-01,7.233136563354941373e+00,1.747352879792616065e+01,-5.878574284284715077e+02,-7.293848152663680029e-01
3.393335451116266666e-01,1.882746510585918964e-01,2.785685017335889579e+00,-1.222102907442737241e+01,6.423042023167542425e+01,-8.006580495766437711e-01,7.250330410582340512e+00,1.687800034833056273e+01,-6.020287311994723041e+02,-7.285548306726505885e-01
3.403345290205105345e-01,1.910346814054494080e-01,2.773484924344656655e+00,-1.215439169081691517e+01,6.891334565514648602e+01,-7.933247963107104006e-01,7.266921043812894609e+00,1.626828665269327345e+01,-6.162000339704731005e+02,-7.277248460789331741e-01
3.413355129293943468e-01,1.937841977762337076e-01,2.761353880374698644e+00,-1.208306677421106912e+01,7.359627107861732043e+01,-7.859802793111783092e-01,7.282894263843575189e+00,1.564438771101432657e+01,-6.303713367414731010e+02,-7.268948614852157597e-01
3.423364968382782147e-01,1.965233231770653344e-01,2.749296577571114675e+00,-1.200705432460981825e+01,7.827919650208838220e+01,-7.786252796761921058e-01,7.298235871471349334e+00,1.500630352329365103e+01,-6.445426395124737837e+02,-7.260648768914983453e-01
3.433374807471620827e-01,1.992521806140644114e-01,2.737317708079007428e+00,-1.192635434201316968e+01,8.296212192555947240e+01,-7.712605785038979533e-01,7.312931667493185905e+00,1.435403408953128235e+01,-6.587139422834745801e+02,-7.252348922977809309e-01
3.443384646560459506e-01,2.019708930933513114e-01,2.725421964043476919e+00,-1.184096682642112519e+01,8.764504734903053418e+01,-7.638869568924411269e-01,7.326967452706054651e+00,1.368757940972722231e+01,-6.728852450544753765e+02,-7.244049077040635165e-01
