meas_time,shoulder_des_pos_store,shoulder_meas_pos,shoulder_des_vel_store,shoulder_meas_vel,elbow_des_pos_store,elbow_meas_pos,elbow_des_vel_store,elbow_meas_vel,elbow_des_tau_store,elbow_meas_tau,elbow_cmd_tau,elbow_clipped_tau,raw_imu_pos,raw_imu_vel,k1_store,k2_store,k3_store,k4_store
1.531701087951660156e-01,-8.792302048046339580e-03,2.531977056201020759e-02,-4.797242709185361997e-01,-6.177116386329313258e-01,1.258018368276285492e-01,7.963917118828697794e-02,3.500942851191716887e+00,2.624227485059583032e+00,nan,7.801659107208251953e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.049589417502971855e-01,2.006515846426651706e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.577007770538330078e-01,-9.849888481665736162e-03,2.371128999269977999e-02,-5.024619825475289403e-01,-6.939952332195393758e-01,1.356799752188334596e-01,9.229451268834351629e-02,3.628336689475469612e+00,2.851324427438779008e+00,nan,6.948063969612121582e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.160058026810432963e-01,2.157329194219239632e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.622118949890136719e-01,-1.289010702771986594e-02,2.013082040102337489e-02,-5.088535001435090521e-01,-6.282996846920569922e-01,1.563390103092205941e-01,1.056689018310491279e-01,3.712141508067994700e+00,2.970549863416747094e+00,nan,9.269893765449523926e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.257997222320725028e-01,2.342250178724690102e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.667048931121826172e-01,-1.582821297938122318e-02,1.825500092252249629e-02,-5.135729039426273346e-01,-6.990301265138483267e-01,1.766317754876027823e-01,1.200339966520514168e-01,3.786458838051598441e+00,3.226664546615608309e+00,nan,9.747555851936340332e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.382889975745739131e-01,2.527634420101759982e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.712663173675537109e-01,-1.866406164816469815e-02,1.377948111859134128e-02,-5.166385280457179707e-01,-7.845258200152573913e-01,1.965530979581645576e-01,1.350702080677536887e-01,3.851370024164586958e+00,3.454393282351533312e+00,nan,8.351806998252868652e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.488496891863450300e-01,2.669867462336275921e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.758604049682617188e-01,-2.145162788145066335e-02,1.081231975405147483e-02,-5.180836657480436536e-01,-8.396490601011810107e-01,2.164877731876304612e-01,1.518640980006784880e-01,3.907995813460369838e+00,3.692211237429655402e+00,nan,9.347559213638305664e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.626764177547299628e-01,2.852562177328474391e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.804561614990234375e-01,-2.416669168353663411e-02,8.620085361976920213e-03,-5.178412344137026668e-01,-7.626792770925785447e-01,2.362748538432007939e-01,1.691373569298175450e-01,3.955594565427955622e+00,3.813957480215059537e+00,nan,1.108406066894531250e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.777574422917944652e-01,3.051278203122480992e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.850211620330810547e-01,-2.678767995916100930e-02,2.747882222572078925e-03,-5.158950779243660634e-01,-7.842670023691939996e-01,2.557611822740640806e-01,1.875770882186410526e-01,3.993705286319475967e+00,3.993740702667907705e+00,nan,9.184704422950744629e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.903249704412131316e-01,3.209473700298713705e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.896560192108154297e-01,-2.929898362772703768e-02,4.299209629371469887e-04,-5.122749568412083843e-01,-8.288344705794523648e-01,2.748266248244817245e-01,2.064802134382532350e-01,4.022184201788649993e+00,4.208222375799074655e+00,nan,8.685553073883056641e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.069101344011903820e-01,3.379387905219622290e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.942269802093505859e-01,-3.175577306232996166e-02,-6.614361882276542648e-03,-5.068760509346852405e-01,-9.530803979758966094e-01,2.938957116382375778e-01,2.272049174367903601e-01,4.041541170670343242e+00,4.431532303108177473e+00,nan,7.776648402214050293e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.205905555545138175e-01,3.478451905132280864e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.992352008819580078e-01,-3.409019183091893668e-02,-1.052613595338841579e-02,-4.998364701008808364e-01,-8.267220844923146572e-01,3.124442296119313012e-01,2.489363197340667133e-01,4.051191156860265430e+00,4.464967916087093869e+00,nan,9.341133236885070801e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.384101837806782975e-01,3.638245831594779212e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.040741443634033203e-01,-3.653484447234545129e-02,-1.508215623873027100e-02,-4.902073033831810811e-01,-9.135230515006207419e-01,3.323760065964823651e-01,2.721217923820667961e-01,4.050962649750654343e+00,4.683865401588856336e+00,nan,7.775315046310424805e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.570396361433365251e-01,3.770342350088235595e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.087681293487548828e-01,-3.875850690696336365e-02,-1.826828138962521830e-02,-4.791643718485236736e-01,-9.756820053242614144e-01,3.510194600702255530e-01,2.943165769067871418e-01,4.040296789666574462e+00,4.792364956276530030e+00,nan,5.972440242767333984e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.760482955171619235e-01,3.816682950952268616e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.134227752685546875e-01,-4.084068900418977299e-02,-2.124967479199302289e-02,-4.665620020946319446e-01,-8.391274134226613945e-01,3.689851983430821880e-01,3.166551721303718092e-01,4.019953048707651355e+00,4.733068134965910723e+00,nan,6.565815806388854980e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.954054973383787863e-01,3.893940721543249328e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
